query_id,query,docid,passage,label,query_len,passage_len,difficulty,lexical_overlap
3996,Какая протяженность Турции?,6153#6,"Турция Максимальная протяжённость турецкой территории с запада на восток — 1600 км, с севера на юг — 600 км. С трёх сторон она омывается морями: на севере — Чёрным морем, на западе — Эгейским, на юге — Средиземным. Европейская и азиатская части Турции отделены друг от друга водной системой, образующей морской проход из Чёрного моря в Эгейское и включающей Мраморное море, проливы Босфор и Дарданеллы. В южной части Босфора и бухты Золотого Рога (Мраморное море) расположен один из красивейших городов мира и самый большой город Турции — Стамбул (бывший Константинополь).",1,3,90,0.484,0.0
1416,Кем было основано Ани́йское царство?,26726#39,"Анийское царство Образовалось в 963 году через два года после перенесения столицы Армении из Карса в Ани. Первым правителем был Мушег — брат АшотаIII Милостивого. Охватывало Карс и область Вананд. Здесь анийские Багратиды были не только сюзеренами, но и ""азгапетами"" — старшими членами династии. Территория царства играла роль передового форпоста в борьбе с Византией. Наибольшего могущества достигло при царе Абасе, воцарившемся повелением шахиншаха СмбатаII, однако его преемник Гагик в 1064 году вынужденно уступил своё царство Византии из-за начавшегося вторжения сельджуков.",1,5,80,0.48400000000000004,0.0
6475,Какая протяженность города Смоленск?,22522#2,"Смоленск Город расположен в 378 км (по автодороге — 410 км) к юго-западу от Москвы, в верхнем течении Днепра, являясь самым удалённым от Москвы административным центром области, непосредственно граничащей со столичным регионом. Он имеет выгодное географическое положение на путях из Москвы в Белоруссию, Прибалтику, страны Центральной и Западной Европы. Город простирается с запада на восток на 25 км и с севера на юг на 15 км. Его территория составляет 166,35 км². Население — чел. (). По данным переписи 2010 года — 54-е место в России.",1,4,85,0.48400000000000004,0.0
5113,Сколько существовала Западная Римская империя?,19390#0,"Римская империя Римская империя (, ) — постреспубликанская фаза в развитии древней римской государственности, характерной чертой которой были автократическая форма правления и большие территориальные владения в Европе и Средиземноморье. Единственное государство в истории, которому принадлежало всё побережье Средиземного моря. Хронологические рамки существования Римской империи охватывают период времени с правления первого императора Октавиана Августа до раздела империи на Западную и Восточную и последующего падения Западной Римской империи, то есть с 27 года до н. э. по 476 год. Восточная часть Римской империи с центром в Константинополе существовала ещё 977 лет — до 1453 года.",1,5,93,0.48401038961038967,0.025974025974025976
298,Где находится стела царя Меша?,32266#2,"Меша В настоящее время надпись Меша (так называемая «стела Меша») находится в Лувре; она высечена на чёрном базальте и имеет 34 строки. В историческом отношении надпись Меше, бросая яркий свет на взаимные отношения Израиля и Моава около середины IX века до н. э., представляет важнейший документальный источник до-пленной эпохи израильской истории, дополняющий и подтверждающий библейское повествование. В филологическом отношении надпись Меше является наилучшим известным до сих пор памятником моавитского языка. Надпись из Эль-Керак слишком фрагментарна. В палеографическом отношении надпись Меше представляет одну из древних форм семитского алфавита.",1,5,87,0.4841205479452055,0.0136986301369863
202,Как называется столица Казахста́на?,2473#0,"Астана Астана́ ( — «столица»; до 1961 года — Акмо́линск, в 1961—1992 годах — Целиногра́д, в 1992—1997 годах — Акмола́) — столица Республики Казахстан с 10 декабря 1997 года. Акмолинск получил статус города 26 сентября 1862 года. Население Астаны по состоянию на 1 сентября 2018 года (исчисленное по новой методике) составляет 1 056 742 человек, что является вторым показателем в Казахстане после Алма-Аты.
Статус города-миллионера достиг в июне 2017 года, когда население составило 1 002 874 жителя.
Астана расположена на севере страны, на берегах реки Ишим. Административно город разделён на 4 района.",1,4,92,0.48426666666666673,0.013333333333333334
3389,Какой философской концепции придерживался Цицерон?,3039#34,"Марк Туллий Цицерон Поскольку Цицерон не стремился к построению всеобъемлющей философской концепции, по ряду ключевых вопросов бытия и познания он затрудняется дать окончательный ответ. В целом взгляды Цицерона характеризуются как умеренный скептицизм в основных философских вопросах со значительным влиянием идей стоицизма в этике и политической теории. При этом подчёркивается, что скептицизм римского автора не был самоцелью, а носил сугубо прикладной характер: сопоставляя различные точки зрения, он стремился приблизиться к истине. Г. Г. Майоров характеризует философскую платформу Цицерона как «натуралстический монизм с некоторыми отклонениями в сторону платонического идеализма».",1,5,87,0.4844717948717949,0.01282051282051282
5662,В каком веке началась эпоха палеолита?,50081#0,"Палеолит Палеоли́т ( ‘древний’ +  ‘камень’; = древнекаменный ) — первый исторический период каменного века с начала использования каменных орудий гоминидами (род homo) (около 1 млн лет назад) до появления у человека земледелия приблизительно в 10 тысячелетии до н. э. Выделен в 1865 г. Джоном Лаббоком. 
Палеолит — эра существования ископаемого человека, а также ископаемых ныне вымерших видов животных. Он занимает большую часть (около 99 %) времени существования человечества и совпадает с двумя большими геологическими эпохами кайнозойской эры — плиоценом и плейстоценом.",1,6,82,0.4844717948717949,0.01282051282051282
4789,Почему мертвое море имеет такое название?,12803#3,"Мёртвое море Первое упоминание названия «Мёртвое море» найдено в трудах древнегреческого учёного Павсания, жившего во II в. н. э., который одним из первых исследовал его воды. Озеро определяется в названии «мёртвым», потому что считалось, что из-за высокого содержания соли в нём не может жить ни рыба, ни другие организмы (за исключением некоторых видов бактерий в устье реки Иордан). В последние годы XX — начале XXI века в нём обнаружено около 70 видов оомицетов и высших грибов, способных переносить максимальную солёность этого водоёма.",1,6,82,0.4844717948717949,0.01282051282051282
6397,Сколько веков просуществовала Свяще́нная Ри́мская импе́рия?,21417#0,"Священная Римская империя Свяще́нная Ри́мская импе́рия (с 1512 года — Свяще́нная Ри́мская импе́рия герма́нской на́ции; или , ) — государственное образование, существовавшее с 962 по 1806 годы и объединявшее многие территории Европы. В период наивысшего расцвета в состав империи входили: Германия, являвшаяся её ядром, северная и центральная Италия, Нижние Земли, Чехия, а также некоторые регионы Франции. С 1134 года формально состояло из трёх королевств: Германии, Италии и Бургундии. С 1135 года в состав империи вошло королевство Чехия, официальный статус которого в составе империи был окончательно урегулирован в 1212 году.",1,6,89,0.48453333333333337,0.02666666666666667
3780,В каком году основан город Челябинск?,11487#7,"Челябинск 13 сентября полковник А. И. Тевкелев (Тевкелев Кутлу-Мухаммед) «в урочище Челяби от Миясской крепости в тридцати верстах заложил город». Крепость была основана с согласия владельца земли, на которой планировалось строительство, — башкирского тархана Таймаса Шаимова; что в конечном итоге привело к освобождению его башкир от податного обложения. Позже, по поручению А. И. Тевкелева, завершал строительство Челябинской крепости майор Я. Павлуцкий. Он же, предположительно, несколькими годами ранее осуществлял поиск места под крепость. С 1736 года Челябинская крепость административно вошла в Уфимскую провинцию.",1,6,82,0.48453670886075956,0.012658227848101266
2748,Была фальсификация на выборах президента Украины в 2004?,19374#22,"Президентские выборы на Украине (2004) Евросоюз учитывая многочисленные нарушения избирательных прав граждан Украины, явную фальсификацию выборов в пользу пророссийского кандидата Януковича, поставил под сомнение законность выборов на Украине. Председатель Еврокомиссии Жозе Мануэл Баррозу предупредил о возможных последствиях, если результаты не будут пересмотрены. Министр иностранных дел Нидерландов Бернард Бот призвал ЦИК пересмотреть итоги выборов. Недемократичными признал выборы глава миссии ОБСЕ Брюс Джордж. А председатель внешнеполитического комитета Европарламента Эльмар Брок, по сообщению агентства «Прайм-ТАСС», пригрозил руководству Украины финансовыми санкциями, в случае если информация о фальсификации подтвердится.",1,8,84,0.4845658536585366,0.036585365853658534
3423,Живут пингвины на Южном полюсе?,43739#16,"Пингвиновые Предки пингвинов жили в умеренном климате — когда Антарктида ещё не была сплошным куском льда. Климат на планете менялся. Материки дрейфовали, Антарктида сместилась на Южный полюс и покрылась вечным льдом. Животные оттуда ушли или вымерли, а пингвины, приспособившись к холоду, остались. Правда, раньше их было значительно больше — в ходе эволюции вымерло не менее 40 видов, населявших нашу планету более 60 млн лет назад. Среди ископаемых пингвинов были настоящие исполины (такие, как найденный недавно в Перу ""Icadyptes salasi"") ростом с человека и весом до 120 кг.",1,5,87,0.48478072289156626,0.012048192771084338
3463,Какую музыку слушают готы?,72005#3,"Готы (субкультура) Основными составляющими субкультуры являются готическая мода и готическая музыка. Готическая мода весьма разнообразна и включает ряд специфических направлений, однако общими чертами для большинства из них являются преобладание чёрного цвета в одежде, специфическая атрибутика и особый макияж. К готической музыке обычно относят готик-рок, дэт-рок и дарквэйв, однако это понятие может также включать некоторые производные жанры, например, готик-метал. На развитие готики повлияли определённые произведения литературы и кинематографа, а позднее сами элементы субкультурной эстетики начали проникать в массовое искусство. Особо тесно готическая субкультура связана с вампирской тематикой.",1,4,86,0.4848,0.0
280,Когда была основана Отта́ва?,19519#2,"Оттава Город был основан в 1820-е годы как лагерь солдат и ремесленников, строивших канал Ридо, а в 1850 году получил официальный статус города лесорубов и лесосплавщиков. До 1855 года город носил название Байтаун в честь подполковника Джона Бая, который руководил работами по постройке канала Ридо. С 31 декабря 1857 года Оттава — столица объединённой провинции Канада, с 1867 года — столица государства Канада. В дальнейшем город развивался как транспортный и промышленный центр, а во второй половине XX века пережил масштабную перестройку, направленную на улучшение городской экологии.",1,4,86,0.4848,0.0
1774,Где появилось первое метро?,207#20,"Метрополитен Первая подземная железная дорога была построена в Лондоне в 1863 году компанией «Метропо́литен рэйлуэй» ( — букв. «столичная железная дорога»). Однако в английском языке название этой линии нарицательного характера не приобрело. Появлявшиеся вслед за тем линии метрополитена, в том числе и в Великобритании, получали другие названия. В частности, первая подземная линия в настоящее время является линией «Metropolitan» Лондонского метро, само же метро в английском языке называется «Лондон-андеграунд» (, «лондонская подземная [железная дорога]» или, также, «лондонская подземка» или — в разговорной речи — «тьюб» (, «труба»).",1,4,86,0.4848,0.0
2765,Кто такие венеты?,74590#1,"Венды Германское слово «венды» восходит к венедам, или восточным венетам (; ) — племенной группе, известной с I до VI в. и упоминаемой древними историками Геродотом, Помпонием Мелой, Плинием Старшим, Тацитом, Клавдием Птолемеем, Иорданом. Античные авторы локализировали венедов к востоку от Вислы — от балтийского побережья до Карпат и низовьев Дуная. Опираясь на эти источники, многие исследователи считают венедов непосредственными предками древних славян VI—VIII веков. Гипотезы о связи восточных венетов с ещё более древними южными, или адриатическими, венетами, а также с кельтскими западными венетами или с германскими венделами (вандалами), остаются дискуссионными.",1,3,91,0.4848,0.0
3365,Что такое фильм нуар?,83285#10,"Нуар (кино) Новая стилистика соответствовала настроениям времени: конец войны и возвращение солдат с фронта заставили американцев посмотреть в лицо реальности. «Чёрные фильмы» использовали, как правило, детективные сюжеты, заимствуя их у авторов «крутых» детективов — таких, как Р. Чандлер (серия фильмов о Филиппе Марлоу), Д. Хэммет («Стеклянный ключ»), Д. М. Кейн («Почтальон всегда звонит дважды»), К. Вулрич («Чёрный ангел»). В титрах классических нуаров можно увидеть имена и более интеллектуальных авторов — Э. Хемингуэя («Убийцы»), К. Одетса («Крайний срок — на рассвете»), Т. Уайлдера («Тень сомнения») и др.",1,4,86,0.4848,0.0
5042,Как называется самая высокая гора в Пиренеях?,56366#1,"Пиренеи Длина — 450 км, высота — до 3404 м (пик Ането). На западе развиты известняки, карст; в центре — преимущественно кристаллические породы, альпийские формы рельефа, ледники (площадь ок. 40 тысяч км²); на востоке хребты понижаются, чередуясь с межгорными впадинами. В нижних частях склонов — заросли средиземноморских кустарников, до 1800—2100 м преобладают леса, выше — кустарники и луга. Месторождения бокситов, железных руд. Важный климатораздел (к северу от Пиренеев — территория с умеренным климатом, к югу — с субтропическим).",1,7,78,0.4848444444444445,0.013888888888888888
3958,Как погиб Виктор Цой?,15500#24,"Цой, Виктор Робертович Столкновение автомобиля «Москвич-2141» тёмно-синего цвета с рейсовым автобусом «Икарус-280» произошло в 12 час. 28 мин. 15 августа 1990 г. на 35 км трассы Слока — Талси. Автомобиль двигался по трассе со скоростью не менее 130 км/ч, водитель Цой Виктор Робертович не справился с управлением. Смерть В. Р. Цоя наступила мгновенно, водитель автобуса не пострадал.
…В. Цой был абсолютно трезв накануне гибели. Во всяком случае, он не употреблял алкоголь в течение последних 48 часов до смерти. Анализ клеток мозга свидетельствует о том, что он уснул за рулем, вероятно, от переутомления.",1,4,92,0.48489411764705886,0.011764705882352941
1754,Сколько букв в немецком алфавите?,9876#29,"Немецкий язык В немецком алфавите используются 26 пар латинских букв (строчные и прописные); буквы, обозначающие умлаутированные звуки (""ä"", ""ö"", ""ü""), и лигатура ""ß"" (эсцет) в состав алфавита не входят. При алфавитной сортировке ""ä"", ""ö"", ""ü"" не различаются с соответственно ""a"", ""o"", ""u"", за исключением слов, отличающихся только умлаутом, — в этом случае слово с умлаутом идёт позже; ""ß"" используется после долгих гласных и дифтонгов и приравнивается к сочетанию ""ss"". Однако при перечислении немецких букв буквы ""ä"", ""ö"", ""ü"" приводят не рядом с соответствующими буквами ""a"", ""o"" и ""u"", а в конце списка. В словарях немецкие слова располагаются без учёта умлаута.",1,5,100,0.4851851851851853,0.037037037037037035
3228,Можно ли мешать антидепрессанты с алкоголем?,19964#127,"Антидепрессанты ""Тетрациклические антидепрессанты (мапротилин, миансерин, амоксапин и др.)."" При сочетании тетрациклических антидепрессантов с седативными, снотворными препаратами или алкоголем — усиление угнетающего влияния на ЦНС, потенцирование седативного действия. Тетрациклические антидепрессанты усиливают действие антихолинергических препаратов и леводопы; ослабляют антигипертензивное действие гипотензивных средств (октадин, резерпин, метилдопа); снижая судорожный порог, ослабляют терапевтический эффект противосудорожных средств. Противосудорожные средства (барбитураты, фенитоин, карбамазепин) усиливают метаболизм антидепрессантов этой группы, снижая их концентрацию в крови и ослабляя антидепрессивное действие. При сочетании антидепрессантов данной группы с транквилизаторами или с бета-адреноблокаторами замедляется метаболизм принимаемых препаратов и повышается их концентрация в крови.",1,6,90,0.4851891891891892,0.02702702702702703
4140,Когда Японская империя капитулировала во Второй мировой войне?,31476#29,"Тихоокеанский театр военных действий Второй мировой войны Хирохито 15 августа по радио обратился к нации и объявил о капитуляции Японии. Однако японские войска не прекратили сопротивления советским войскам в Маньчжурии. Только в конце августа разгромленные части Квантунской армии сдались. 2 сентября 1945 года был подписан Акт о капитуляции Японии. Этот день считается последним днём Второй мировой войны. Вторая Мировая Война стала последней войной, в которой Япония принимала непосредственное участие. После неё Япония больше не участвовала ни в одном военном конфликте.",1,8,80,0.4853333333333334,0.02666666666666667
1868,Когда родился Ф. М. Достоевский?,1456#87,"Достоевский, Фёдор Михайлович В 1921 году А. В. Луначарский в речи на торжестве в честь столетия со дня рождения Ф. М. Достоевского причислил его к великим писателям, к великим пророкам России: «Достоевский не только художник, а и мыслитель.  Достоевский — социалист. Достоевский — революционер!  патриот». Первый нарком просвещения РСФСР объявил о находке частей романа «Бесы», неопубликованных в прижизненных изданиях Достоевского по цензурным соображениям, и заверил: «Теперь эти главы будут напечатаны».
Глава «У Тихона», кардинально меняющая восприятие образа Ставрогина и идеи романа, вышла приложением в полном собрании художественных произведений Ф. М. Достоевского в 1926 году.",1,5,94,0.4854439024390244,0.024390243902439025
880,Кто стал приемников царя Фёдора Иоанновича?,54693#3,"Фёдор Иванович Большинство историков считают, что Фёдор был не способен к государственной деятельности, по некоторым данным слабый здоровьем и умом; принимал мало участия в управлении государством, находясь под опекой сперва совета вельмож, затем своего шурина Бориса Фёдоровича Годунова, который с 1587 года фактически был соправителем государства, а после смерти Фёдора стал его преемником. Положение Бориса Годунова при царском дворе было столь значимо, что заморские дипломаты искали аудиенции именно у Бориса Годунова, его воля была законом. Фёдор царствовал, Борис управлял — это знали все и на Руси, и за границей.",1,6,89,0.4855614457831326,0.024096385542168676
4861,Как назывался первый роман Братьев Стругацких?,7388#2,"Братья Стругацкие В 1959 году вышла первая книга Стругацких — повесть «Страна багровых туч». По воспоминаниям, она была начата на спор с женой Аркадия Натановича — Еленой Ильиничной. Черновик был готов к 1957 году, но редакционные препоны задержали публикацию. Связанные общими героями с этой повестью продолжения — «Путь на Амальтею» (1960), «Стажёры» (1962), а также рассказы первого сборника Стругацких «Шесть спичек» (1960) положили начало многотомному циклу произведений о будущем Мире Полудня, в котором авторам хотелось бы жить.",1,6,77,0.48560000000000003,0.0
3444,Кто дал определение психологии?,1003#27,"Психология Ранние античные авторы нередко уделяли в своём творчестве внимание проблемам природы человека, его души и разума. До настоящего времени из всего спектра взглядов древних авторов дошла лишь классификация темпераментов Гиппократа, хотя многие идеи Платона оказали влияние на развитие философских основ представлений о психике, в частности, представление о человеке, как существе, раздираемом внутренним конфликтом мотивов, нашло своё отражение в психоаналитических представлениях о структуре личности. Как и у большинства других наук, «дедушкой» психологии справедливо можно назвать Аристотеля, в своём трактате «О душе» давшего развёрнутый анализ предмета психологического исследования.",1,4,87,0.48560000000000003,0.0
2498,Какую реформу провел Столыпин?,3064#135,"Столыпин, Пётр Аркадьевич Советский историк Арон Аврех отмечал, что экономические реформы Столыпина совершенно не соответствовали потребностям государства, так как не решали глубинных противоречий режима. Носившая безусловно прогрессивный характер аграрная реформа, даже в случае её полного успеха, не могла обеспечить достаточный уровень прогресса для конкурентоспособной борьбы с великими державами за сохранение позиций и выживание. Главной ошибкой Столыпина Аврех считал убеждение, что сначала надо обеспечить экономические условия, после чего уже осуществлять реформы демократические. Между тем отказ от проведения политических реформ приводил к росту в стране недовольства и революционных настроений.",1,4,87,0.48560000000000003,0.0
2455,Когда распался СССР?,38#62,"Союз Советских Социалистических Республик 26 декабря 1991 года Совет Республик Верховного Совета СССР под председательством народного депутата Казахской ССР Анурбека Алимжанова принял декларацию о прекращении существования СССР в связи с образованием СНГ. На месте СССР образовались ряд независимых государств (в настоящее время осталось 19 из их числа, среди которых 15 являются членами ООН, 2 — частично признаны странами-членами ООН, и 2 — не признаны ни одной из стран-членов ООН). Распалась рублёвая зона и единые Вооружённые Силы СССР (вместо них была создана ОДКБ, кроме трёх прибалтийских республик и впоследствии Грузии, Узбекистана и Азербайджана).",1,3,92,0.48560000000000003,0.0
4760,Какой университет закончил Ма́ксвелл?,52613#8,"Максвелл, Джеймс Клерк После сдачи экзамена Максвелл решил остаться в Кембридже для подготовки к профессорскому званию. Он занимался с учениками, принимал экзамены в Челтенхем-колледже, заводил новых друзей, продолжал сотрудничать с Рабочим колледжем, по предложению редактора Макмиллана начал писать книгу по оптике (она так и не была закончена), а в свободное время посещал в Гленлэре отца, здоровье которого резко ухудшилось. К этому же времени относится шуточное экспериментальное исследование по «котоверчению», вошедшее в кембриджский фольклор: его целью было определение минимальной высоты, падая с которой, кошка встаёт на четыре лапы.",1,4,87,0.48560000000000003,0.0
2438,Когда был основан город Владимир?,10669#9,"Владимир (город) В 1990-х годах владимирские краеведы высказались за перенос даты основания города на 990 год. В обоснование этой даты приводятся известия ряда поздних (XV — XVII веков) летописных источников — Супрасльской, Густынской, Львовской, Ермолинской, Никоновской, Холмогорской летописей, сокращённых летописных сводов 1493 и 1495 годов, летописных сводов 1497 и 1518 годов, Степенной книги, Русского хронографа и т. п. Во всех этих текстах указывается, что Владимир-на-Клязьме основал Владимир Святославич в 990 году. Альтернативную датировку основания Владимира в то время поддержал академик Дмитрий Лихачёв.",1,5,82,0.48560000000000003,0.0
4269,Входит ли Ю́жно-Африка́нская Респу́блика G20?,60575#12,"Большая семёрка Повестку дня саммита формируют шерпы — доверенные лица руководителей стран «семёрки».Российская Федерация (1997—2014) — ПрезидентыГлавы стран большой двадцатки: Индия, Китай, ЮАР, Мексика, Бразилия, кроме того в G20 входили Южная Корея, Саудовская Аравия, Турция, Индонезия, Аргентина, Испания, приезжали руководители международных и региональных союзов (ЕС, СНГ).С 1996 года, после встречи в Москве, Россия начала всё активнее принимать участие в работе объединения, а с 1997 года участвовала в его работе на равных с другими участниками объединения, ставшего после этого группой восьми («Большой восьмёркой»).",1,5,82,0.48560000000000003,0.0
4324,Когда произошла Октябрьская революция в России?,33761#66,"Новое время Октябрьская революция (иные названия: Великая Октябрьская социалистическая революция, «Октябрьское восстание», «октябрьский переворот», «большевистский переворот») — одно из крупнейших политических событий XX века, произошедшее в России в октябре 1917 года и повлиявшее на дальнейший ход всемирной истории. В результате революции началась Гражданская война, было свергнуто Временное правительство, и к власти пришло правительство, сформированное II Всероссийским съездом Советов, абсолютное большинство делегатов которого составили большевики (РСДРП(б)) и их союзники левые эсеры, поддержанные также некоторыми национальными организациями, небольшой частью меньшевиков-интернационалистов, и некоторыми анархистами. В ноябре 1917 года новое правительство было поддержано также большинством Чрезвычайного Съезда крестьянских депутатов.",1,6,95,0.48571428571428577,0.03571428571428571
1856,В каком году произошло крещение Руси?,11318#42,"Крещение Руси Официальное издание Московской патриархии в 1971 году писало: «По преданию, лучи христианской веры озарили пределы России уже в первые десятилетия христианства. Начало христианизации Руси это предание связывает с именем святого апостола Андрея Первозванного, бывшего на Киевских горах  В 954 году приняла крещение княгиня Киевская Ольга. Всё это подготавливало величайшие события в истории русского народа — крещение князя Владимира и последовавшее за этим в 989 году крещение Руси».
Указание 989 (а не 988) года соответствовало преобладавшей в то время точке зрения в советской исторической науке о том, что событие имело место после 988 года.",1,6,95,0.48571428571428577,0.03571428571428571
263,Когда появился Microsoft SQL Server?,70090#13,"Microsoft SQL Server Бета-версия Ashton-Tate/Microsoft SQL Server была выпущена 31 октября 1988 года в составе набора инструментов для сетевой разработки SQL Server Network Developer’s Kit (сокр. MDK). Данный набор содержал предрелизную версию SQL Server, документацию, программные библиотеки прикладного интерфейса для SQL Server, а также . Программные библиотеки были предназначены для компиляции (компилятором языка Си от самой Microsoft) MS-DOS-, Windows- или OS/2-приложений, предназначенных для работы с SQL Server по локальной сети. Набор продавался исключительно для разработки ПО, но при этом к нему прилагался специальный купон, позволявший покупателям обновить версию SQL Server до полноценной после её выхода.",1,5,95,0.4857435897435898,0.02564102564102564
